id	filename	md5	size	state
11e066e0-1845-40fe-a967-d611a933104a	11e066e0-1845-40fe-a967-d611a933104a/8c1882cc-81af-42f4-a98b-8486acbcd9c0.wxs.aliquot_ensemble_masked.maf.gz	82010aeaf88a1cd6656c66045e81719b	14929	validated
12f83f13-6658-4b90-a03c-cc96d518e597	12f83f13-6658-4b90-a03c-cc96d518e597/9bd27f7a-2e93-4b97-bc29-54b91f10bf59.wxs.aliquot_ensemble_masked.maf.gz	bf5db60d450598d1feff249aaf9ea292	8094	validated
130136b6-9328-4f6d-8efa-fb1a578e8031	130136b6-9328-4f6d-8efa-fb1a578e8031/ea9006a8-5cf6-4286-894c-d7f9ac2f20d7.wxs.aliquot_ensemble_masked.maf.gz	efc75d95cb7b96004f2789f28832bd1d	28094	validated
131a2518-1ffc-49cc-ac32-7d4cb36db42b	131a2518-1ffc-49cc-ac32-7d4cb36db42b/836bc9da-2b44-49a0-9d47-48c27f445bb5.wxs.aliquot_ensemble_masked.maf.gz	c10d18b129f6f6d505f6f8b7f3289535	40445	validated
133a09a6-655c-4395-80be-d039d622b643	133a09a6-655c-4395-80be-d039d622b643/11898e3b-7804-45f1-88ae-34b9e9b915ff.wxs.aliquot_ensemble_masked.maf.gz	e11ad46c5b50ee3b7c86ec9b7fa3212e	28861	validated
1486985f-6ee2-4f6b-89cd-8eb54f8d1e57	1486985f-6ee2-4f6b-89cd-8eb54f8d1e57/c2e309ef-dbc3-4222-b179-19f6aaf52f35.wxs.aliquot_ensemble_masked.maf.gz	64d91c299c33e55f3fc96d4cb159cb0a	26049	validated
1510b1f9-7601-4e3c-b065-c6153066c79e	1510b1f9-7601-4e3c-b065-c6153066c79e/5e3ca3f3-9c16-4527-a138-0394c8dfdc12.wxs.aliquot_ensemble_masked.maf.gz	416595f52209d8a81b71ef748d49d76e	35175	validated
15535d1e-9185-43f5-b4b4-b0c67362a61b	15535d1e-9185-43f5-b4b4-b0c67362a61b/6049a6ad-2418-433a-9cc4-a8e27ec4fef5.wxs.aliquot_ensemble_masked.maf.gz	d4b0a2f2cb8a0a2e47fb89051b156087	19013	validated
15f12f2f-8af3-47c5-ab86-8c046d25e0b0	15f12f2f-8af3-47c5-ab86-8c046d25e0b0/7ba32e93-5bc5-45a1-bce7-92408e845ecd.wxs.aliquot_ensemble_masked.maf.gz	09970098a3ba07e0f25e40cf7d685f3b	19372	validated
185db7b6-b295-4dd5-acb3-fcf1562a181b	185db7b6-b295-4dd5-acb3-fcf1562a181b/43fbd7d3-45f0-4a56-8765-e689d91fb31e.wxs.aliquot_ensemble_masked.maf.gz	1071ccfed2a88e631c6c297c2eb24f3b	13804	validated
18aaee30-12ef-4917-8b42-d76905a07440	18aaee30-12ef-4917-8b42-d76905a07440/83876144-0ea1-41ea-80a9-b33f355012a8.wxs.aliquot_ensemble_masked.maf.gz	a5f51b512746b3b469be9b2064b8c046	15983	validated
18bfd712-620b-40f4-b5e8-30e2739088ad	18bfd712-620b-40f4-b5e8-30e2739088ad/502eb5f2-dfe3-4fd1-9ab2-4789c5beffe5.wxs.aliquot_ensemble_masked.maf.gz	e37a80885972a8dd94a8816561faae8c	16882	validated
18efbcc1-4b6b-4d9d-bee4-7d34fbcf9498	18efbcc1-4b6b-4d9d-bee4-7d34fbcf9498/8479e223-3a3f-41cc-b4be-83835da8cf47.wxs.aliquot_ensemble_masked.maf.gz	12c9e79dc34affffa89f99a25ea24ad3	16041	validated
1a53cd98-2f28-46b1-89b4-003b6f50e452	1a53cd98-2f28-46b1-89b4-003b6f50e452/2ecb3983-ef22-44ba-8128-00b65ddc8bfb.wxs.aliquot_ensemble_masked.maf.gz	0783964bdafb23d8b3e7d1e781b895fc	18248	validated
1aba5afb-e3d1-4e30-8ce2-ec1b1fae8dd7	1aba5afb-e3d1-4e30-8ce2-ec1b1fae8dd7/74419f20-9482-4e51-8bf1-2bfed8cbc4fc.wxs.aliquot_ensemble_masked.maf.gz	ece5ac60d017a4fa3b97082fa6b8d1e3	10461	validated
1b9dde00-55d7-40d3-81d8-6f044aa64f82	1b9dde00-55d7-40d3-81d8-6f044aa64f82/bf4d7576-3854-4ff1-bfe7-a9471b668bf2.wxs.aliquot_ensemble_masked.maf.gz	39e3b0ab3e4f8669a909c1237085f9e1	28316	validated
1bd18f13-d6cd-4179-bd47-0e0001c0f73c	1bd18f13-d6cd-4179-bd47-0e0001c0f73c/fc5c32a6-1d76-42a9-804c-403d6b81d335.wxs.aliquot_ensemble_masked.maf.gz	1e35e4d52eb4fe0ef493c39137766265	12683	validated
1be4c999-4215-46af-9c23-e805dd94b7d1	1be4c999-4215-46af-9c23-e805dd94b7d1/b70a7cc3-47aa-4349-9afc-06bfec6d6368.wxs.aliquot_ensemble_masked.maf.gz	4ee4391aea2a507e484a6527dab15eef	31069	validated
1c0d337e-48e9-487b-a722-1acdd5ecc21e	1c0d337e-48e9-487b-a722-1acdd5ecc21e/f7d04e01-95ef-472f-b071-7f605b4ab02d.wxs.aliquot_ensemble_masked.maf.gz	611dcef21e9ffeb999460ffd08c7e4bc	20787	validated
1c354d6a-48e3-4c0c-a5a4-24bbc79c18b0	1c354d6a-48e3-4c0c-a5a4-24bbc79c18b0/b0a25642-e403-4c96-abbc-c478a831c969.wxs.aliquot_ensemble_masked.maf.gz	84c208486dc742b37e2b592fdfa810b3	37269	validated
1c47f484-7cde-4139-ad4e-6041d83058f6	1c47f484-7cde-4139-ad4e-6041d83058f6/05f5896c-6012-43cd-a3ee-71d7fea4c4b3.wxs.aliquot_ensemble_masked.maf.gz	5d10e2aa3e1876cd6925f2a644c59687	30017	validated
1c4b140b-f169-4ccb-8131-936a3f81ce38	1c4b140b-f169-4ccb-8131-936a3f81ce38/e0779166-44ad-4c9c-a42b-04aba5c86785.wxs.aliquot_ensemble_masked.maf.gz	bca97326e50620a45a1add1385406153	23125	validated
1c9872ee-f500-44da-b844-e6923ca6b788	1c9872ee-f500-44da-b844-e6923ca6b788/5b22b325-930e-42d2-94ef-2aacc7016664.wxs.aliquot_ensemble_masked.maf.gz	75bf2993ab59b5f72bbe7bb9aed593c1	16182	validated
1df8eba5-1b0c-4e21-acff-762eb1e7fa1f	1df8eba5-1b0c-4e21-acff-762eb1e7fa1f/17e4c7c1-5b90-494a-ad8f-e82264802d6a.wxs.aliquot_ensemble_masked.maf.gz	bd10e8c79ea47517d1322a99ad96b001	16480	validated
209b11e8-545e-441b-8325-1575e35e0189	209b11e8-545e-441b-8325-1575e35e0189/15dee91a-29bc-40dc-9626-512ecf492de6.wxs.aliquot_ensemble_masked.maf.gz	b82e27adfdde73ec98423dab803d2e72	19297	validated
2130bf95-5a26-4ba9-8bf2-f57c7b5f13df	2130bf95-5a26-4ba9-8bf2-f57c7b5f13df/dbd1de22-1e7c-4cab-9955-5696465d7266.wxs.aliquot_ensemble_masked.maf.gz	4ae11becc441cc61c33f81e2e3a4f087	15982	validated
223436bd-17d4-435f-a1f1-407b709f06c1	223436bd-17d4-435f-a1f1-407b709f06c1/6465f41e-8815-449f-8d81-bd2c106be581.wxs.aliquot_ensemble_masked.maf.gz	292dcd605f13795667fc082958a5d968	18102	validated
22fb6b61-cd85-4be9-847f-252572c23993	22fb6b61-cd85-4be9-847f-252572c23993/5c2a9465-4bee-466f-a8f6-acd428993411.wxs.aliquot_ensemble_masked.maf.gz	e2e7610234d3de798b49e288f0f4111e	19520	validated
235cfc0a-8ae0-4680-8dcd-da3c1d1ce826	235cfc0a-8ae0-4680-8dcd-da3c1d1ce826/48486711-b79f-46a3-8866-96131818671b.wxs.aliquot_ensemble_masked.maf.gz	4be77e7076dbc1a2640094a7737869cb	33793	validated
23aa9d45-8bd5-4788-96f6-f73c0b743b1b	23aa9d45-8bd5-4788-96f6-f73c0b743b1b/dec486d0-1270-41d7-a5cd-43aff300d6d9.wxs.aliquot_ensemble_masked.maf.gz	f1f623f7cb950b802cacdefaf5324ba7	33749	validated
23c8424b-eaea-4d3c-acea-b09ba928b855	23c8424b-eaea-4d3c-acea-b09ba928b855/6a28d563-56e3-4f61-9d23-cb0727922f86.wxs.aliquot_ensemble_masked.maf.gz	b90cd23c9ce7936af95e80d19553da5d	37391	validated
249a4e9e-1540-4da3-9180-18240f66f4e5	249a4e9e-1540-4da3-9180-18240f66f4e5/64c40c16-7d5a-4927-99b8-eaccbba71f74.wxs.aliquot_ensemble_masked.maf.gz	d01ca4ce40e5c1c85a6c6c04edba6de6	18071	validated
24a88644-2ea9-4e20-9f92-f10f40f4f4d5	24a88644-2ea9-4e20-9f92-f10f40f4f4d5/a8921eea-48b0-4079-bb97-a2bed5e033ce.wxs.aliquot_ensemble_masked.maf.gz	f6cdd702ecb87ad24ccb218548a90864	40477	validated
25452f7a-dcbc-49ad-b113-bf210843cc02	25452f7a-dcbc-49ad-b113-bf210843cc02/686d69b1-58c3-4998-906d-95412747c6c0.wxs.aliquot_ensemble_masked.maf.gz	e65c0d9a56822df6419d996241b0ce40	20685	validated
25aac0ac-aa4a-4fa6-b079-2d5d9534049b	25aac0ac-aa4a-4fa6-b079-2d5d9534049b/c7a0bcee-63a5-45f0-965a-b4e2e1f7ed7c.wxs.aliquot_ensemble_masked.maf.gz	1f07d03902d28431090ff561fa0146de	25709	validated
2617eaea-cefd-477c-a984-f1f6c6b98fd2	2617eaea-cefd-477c-a984-f1f6c6b98fd2/af46b36b-64c6-4745-ac55-6a1de14dc881.wxs.aliquot_ensemble_masked.maf.gz	2c8bcbc009c412061933e921ea924547	24901	validated
2622db97-e5f8-4c26-92a3-88416f9bef43	2622db97-e5f8-4c26-92a3-88416f9bef43/832c705c-76d9-40e5-9ce6-9b93356588d2.wxs.aliquot_ensemble_masked.maf.gz	712bb98b1358920dffcd0d6eb5162f1d	23099	validated
26d23e5a-a9c5-4cbb-b946-b7a322f35b64	26d23e5a-a9c5-4cbb-b946-b7a322f35b64/0059990c-d7df-47b4-a0e1-844746e97c1e.wxs.aliquot_ensemble_masked.maf.gz	17d17879e4e74f329373e5fc659289e0	16325	validated
2746f27e-f0b0-42a6-a620-abe8c8cbdd05	2746f27e-f0b0-42a6-a620-abe8c8cbdd05/0e8e42e2-221c-4531-a44b-da419a2d46e3.wxs.aliquot_ensemble_masked.maf.gz	7b612728d26fc5b664fece1c060dc551	31589	validated
277d09b6-4c29-4d22-83fd-fc8812090b34	277d09b6-4c29-4d22-83fd-fc8812090b34/2248eec7-479c-4162-be84-6d20ea91dca6.wxs.aliquot_ensemble_masked.maf.gz	7c4ada2c4f73aa0291eb4d0964591e00	24021	validated
2789227e-902e-42a7-bde0-2ebaf0368e38	2789227e-902e-42a7-bde0-2ebaf0368e38/a19832b7-05ff-4d82-8a1f-0eef52481985.wxs.aliquot_ensemble_masked.maf.gz	9d82a30fac12769f04010a57444b6df8	21199	validated
28886b3f-a54b-4b83-9333-371e4d806af9	28886b3f-a54b-4b83-9333-371e4d806af9/4ccc09aa-10a1-48dd-882c-ce0706ac225a.wxs.aliquot_ensemble_masked.maf.gz	888d7e448b66fef924d86bdc3b57b05d	12611	validated
299e5ec7-63b5-4aa2-9ad6-ef529b518d90	299e5ec7-63b5-4aa2-9ad6-ef529b518d90/13ca006b-19d1-48b6-aa6a-b3557676bac4.wxs.aliquot_ensemble_masked.maf.gz	8479fc001950b02fbbd92468f3a84aca	30697	validated
29c60e7b-93c0-4302-996c-3bba6d85001d	29c60e7b-93c0-4302-996c-3bba6d85001d/a1686297-eb48-41eb-b82b-28ba4a995ac9.wxs.aliquot_ensemble_masked.maf.gz	66c7fca7afaf4628f23868b5bd7a6910	43519	validated
2b6f9d93-457a-4a72-9d32-02a5a3cdd67c	2b6f9d93-457a-4a72-9d32-02a5a3cdd67c/dce31c17-4845-4950-8368-7f656b51d225.wxs.aliquot_ensemble_masked.maf.gz	e66b69bbf52fa0ac447c960ad754287a	8933	validated
2b7498c1-7ad3-4d51-b1ba-04b16bae25d9	2b7498c1-7ad3-4d51-b1ba-04b16bae25d9/a110e13b-cb06-4bdb-a463-cd7ea9e8d076.wxs.aliquot_ensemble_masked.maf.gz	2d9cfb1fb2f073ad2869468bd18573cb	34736	validated
2c4e641b-7fb0-4c74-9a8f-cde83f793ded	2c4e641b-7fb0-4c74-9a8f-cde83f793ded/02821c91-8e9e-4a57-af1f-48c64c0a5b85.wxs.aliquot_ensemble_masked.maf.gz	cd053579ced59a1d75af367b1a8a7177	17956	validated
2ccb634d-2b5f-4ddb-a0e9-de246b5fe9e2	2ccb634d-2b5f-4ddb-a0e9-de246b5fe9e2/6f4e8311-04aa-49ef-959b-c48a928197df.wxs.aliquot_ensemble_masked.maf.gz	3dc57242abfc7fcd8c78df0d5ad0493f	25636	validated
2cffe6ab-7b23-4999-8aa9-2b1bf5352db5	2cffe6ab-7b23-4999-8aa9-2b1bf5352db5/9e0ef7b5-806e-4832-b703-d106bfc9a54f.wxs.aliquot_ensemble_masked.maf.gz	8d50afba7c3fbe9582c2a55f40936f52	27647	validated
2d2e4a03-375b-4dfe-9ae6-d4287367e11c	2d2e4a03-375b-4dfe-9ae6-d4287367e11c/74fd52c6-1185-4c44-ac5f-c4420d1354e7.wxs.aliquot_ensemble_masked.maf.gz	a1ebeda0106b81579a77975030de5209	32280	validated
2d2ed710-22c5-405e-8317-b5a58aad5f2b	2d2ed710-22c5-405e-8317-b5a58aad5f2b/d37234f4-7555-46e7-aa2b-408e353f4171.wxs.aliquot_ensemble_masked.maf.gz	7ba0e7534da7391e2871d5c2c2b031ba	9720	validated
2d4e7bd4-6dc2-4535-b420-3198c8fa6726	2d4e7bd4-6dc2-4535-b420-3198c8fa6726/ad550bb8-6bcc-4c44-b560-421bf86a0736.wxs.aliquot_ensemble_masked.maf.gz	002bf67c2e808e29bab7e19060b98120	32484	validated
2dd3e214-563a-4d78-89da-62d26322d42f	2dd3e214-563a-4d78-89da-62d26322d42f/52efecf7-62c9-461f-a869-2338a8c10506.wxs.aliquot_ensemble_masked.maf.gz	6c789d9b6b64b6cab63cd9da6a78198a	13606	validated
2e9acc29-38c6-4f5d-b078-757d7a5f25d4	2e9acc29-38c6-4f5d-b078-757d7a5f25d4/f0b51691-f22a-42fe-846c-db892cd7f42c.wxs.aliquot_ensemble_masked.maf.gz	803adc871e0557fb638ed8567aa9cd8e	20359	validated
2f1f4486-85b8-42ff-a39e-9d87bed9db18	2f1f4486-85b8-42ff-a39e-9d87bed9db18/9f07f4a8-6a7e-4093-98f2-fc1b4eee468c.wxs.aliquot_ensemble_masked.maf.gz	8e986af052edaa85ea4c2e5d61f24458	20892	validated
2f35bd9f-4dd1-423f-ae42-c803b19587c6	2f35bd9f-4dd1-423f-ae42-c803b19587c6/4a6ef627-71ad-4698-9ff1-c520fc15711f.wxs.aliquot_ensemble_masked.maf.gz	3c923fb8259ee9ad3873c75cbf8437dd	21551	validated
30010fdd-70f4-449e-b750-7cb256d28988	30010fdd-70f4-449e-b750-7cb256d28988/d331abde-afb9-49a1-9ba5-67bb9178c0ef.wxs.aliquot_ensemble_masked.maf.gz	c9cef4ea4b921f28309ca1c0db33ee53	15030	validated
304e2986-eec4-4160-bace-d69461c2444b	304e2986-eec4-4160-bace-d69461c2444b/029d8f62-a189-4331-a127-73e8effe774d.wxs.aliquot_ensemble_masked.maf.gz	ab62091f59a153a0bc426ed5563c828f	19956	validated
31950089-1f4a-4982-a4be-76dfef074c67	31950089-1f4a-4982-a4be-76dfef074c67/aa2e650a-016d-437b-a984-9607252ce100.wxs.aliquot_ensemble_masked.maf.gz	2a61fd1d9421537fdb7434bb49ef2570	21724	validated
31f8de7d-12b3-4508-b70e-769dc9949102	31f8de7d-12b3-4508-b70e-769dc9949102/4871de35-73e0-4ed4-a267-5fd2cc3237fc.wxs.aliquot_ensemble_masked.maf.gz	8b329b48307b1a5f8c1a3f0a2b5ba334	18344	validated
32639da5-79d8-4ce9-91f4-8a86b00ee81a	32639da5-79d8-4ce9-91f4-8a86b00ee81a/fb495d8c-b6f9-41a4-803a-cb8c0581caf8.wxs.aliquot_ensemble_masked.maf.gz	6024f35df98fcb5b62da478c6c93595e	24677	validated
33fe77a5-aa44-44b0-8534-76cf9c978a06	33fe77a5-aa44-44b0-8534-76cf9c978a06/73a30776-3a06-4a03-a500-f646d6c9e809.wxs.aliquot_ensemble_masked.maf.gz	93a289353defd4b101e4ecc563ce410c	14924	validated
35552a75-a846-4078-83e9-03973739211c	35552a75-a846-4078-83e9-03973739211c/f04334f5-36bb-45b6-9791-284ab9863910.wxs.aliquot_ensemble_masked.maf.gz	5c460e1bba54255a905a80f576a5d568	22878	validated
35a2ecbc-6fe5-4435-81f1-81aec4751c32	35a2ecbc-6fe5-4435-81f1-81aec4751c32/1cb26284-97fe-4317-95b1-254eb9e485b0.wxs.aliquot_ensemble_masked.maf.gz	c5d8b3ff58424bf584cd127aae31a81b	22422	validated
35bc3d06-6bb4-4132-85ca-f6cbee01ece8	35bc3d06-6bb4-4132-85ca-f6cbee01ece8/fae5e6a3-c00a-4b54-adc9-e37d600fa1be.wxs.aliquot_ensemble_masked.maf.gz	ecdbdaae057e1c211918c8ac558b0360	25148	validated
36806851-3547-4011-8cc2-3ca56b6c704c	36806851-3547-4011-8cc2-3ca56b6c704c/32e7f83f-fcd8-4268-ae8f-38137370f1f3.wxs.aliquot_ensemble_masked.maf.gz	0eca4adba1706bc011ff2f36ca17488b	19848	validated
3760e8c4-d70c-49f3-a5ff-192b91101a5e	3760e8c4-d70c-49f3-a5ff-192b91101a5e/7bdfcb63-9489-4e52-911c-8e729ae8fb73.wxs.aliquot_ensemble_masked.maf.gz	02aa88c4f04a3cd324bb75b6f0b06a3f	24696	validated
37cbd21f-85c5-4afc-b2e8-6c29073321d5	37cbd21f-85c5-4afc-b2e8-6c29073321d5/1bc3f0ae-36de-4183-bb71-41d99e9088be.wxs.aliquot_ensemble_masked.maf.gz	432d813adcf2e08a434450b8793de6de	29146	validated
399c6c5c-c362-4cb1-9787-2781aeca78cd	399c6c5c-c362-4cb1-9787-2781aeca78cd/0fc5d6d1-2311-48ad-8563-78a68bc6018d.wxs.aliquot_ensemble_masked.maf.gz	600529128f2ca5fa4f2c1ed449f549fe	15259	validated
3a374692-afdd-4a76-88b7-7ed6646ae27e	3a374692-afdd-4a76-88b7-7ed6646ae27e/49a1d0e0-58fc-40ea-9c08-10b8287a358e.wxs.aliquot_ensemble_masked.maf.gz	80508b6cf0f41c7ee3b9cb698ff2cc4b	15545	validated
3b09ec3e-f35a-4c77-b07d-35922f46b244	3b09ec3e-f35a-4c77-b07d-35922f46b244/72e0dfee-11e9-42dc-a64f-cddbf09c42ca.wxs.aliquot_ensemble_masked.maf.gz	152cccb22b95374ff935c2c23d64a6f4	38533	validated
3b144d65-38b6-4371-a06b-949564af7aba	3b144d65-38b6-4371-a06b-949564af7aba/02cbc20e-68fd-4033-a837-3e4ecaf940f6.wxs.aliquot_ensemble_masked.maf.gz	138457be35ec703cbed8411a50bc3a6e	30169	validated
3bc7a6c2-c84b-4ea1-8041-5271f422bd33	3bc7a6c2-c84b-4ea1-8041-5271f422bd33/1cd6a48a-d96c-4162-a0f1-0a50925fd1cc.wxs.aliquot_ensemble_masked.maf.gz	c83ada77c2edf3b5954f05ccdf521b61	15941	validated
3c901414-cfcb-4769-9956-46d07ec089a6	3c901414-cfcb-4769-9956-46d07ec089a6/5a962e2a-7a78-451f-9c35-8ab44973377a.wxs.aliquot_ensemble_masked.maf.gz	25e95370f2d2e5fc93a637766e0227e7	23762	validated
3ca694dc-5899-4eca-9fbf-0f824b62877d	3ca694dc-5899-4eca-9fbf-0f824b62877d/c9b67a66-61d3-40a8-b304-c862de0443ee.wxs.aliquot_ensemble_masked.maf.gz	d673f9ece8bd54f000d4b55d7d7625eb	33545	validated
